"","NC","ID","sec"
"3575",199608904,124,12
"3576",199608905,53,8
"3577",199608914,185,10
"3578",199608915,105,12
"3579",199608917,492,12
"3580",199608918,849,10
"3581",199608928,31,8
"3582",199608930,121,8
"3583",199608935,523,7
"3584",199609001,492,12
"3585",199609002,1175,11
"3586",199609004,499,8
"3587",199609005,243,10
"3588",199609006,245,12
"3589",199609007,103,12
"3590",199609009,478,9
"3591",199609010,464,15
"3592",199609011,713,8
"3593",199609012,524,8
"3594",199609013,199,15
"3595",199609017,606,15
"3596",199609018,611,12
"3597",199609021,227,12
"3598",199609022,30,11
"3599",199609023,189,12
"3600",199609025,55,8
"3601",199609101,485,9
"3602",199609104,101,12
"3603",199609105,510,8
"3604",199609111,110,12
"3605",199609203,484,15
"3606",199609205,593,12
"3607",199609208,378,10
"3608",199609210,210,10
"3609",199609212,586,12
"3610",199609214,140,8
"3611",199609307,477,10
"3612",199609309,295,11
"3613",199609310,204,12
"3614",199609311,605,15
"3615",199609316,76,11
"3616",199609320,121,12
"3617",199609323,21,14
"3618",199609324,567,15
"3619",199609326,128,12
"3620",199609332,247,10
"3621",199609333,173,12
"3622",199609334,14,9
"3623",199609335,112,14
"3624",199609337,208,12
"3625",199609344,743,11
"3626",199609347,218,10
"3627",199609354,509,2
"3628",199609402,14,15
"3629",199609413,566,15
"3630",199609414,76,15
"3631",199609501,550,11
"3632",199609507,578,8
"3633",199609509,82,8
"3634",199609510,72,11
"3635",199609512,152,12
"3636",199609513,222,11
"3637",199609514,48,8
"3638",199609515,157,8
"3639",199609516,98,12
"3640",199609901,1026,8
"3641",199610001,211,15
"3642",199610106,2258,11
"3643",199610109,619,12
"3644",199610110,206,12
"3645",199610111,503,15
"3646",199610115,792,11
"3647",199610118,306,10
"3648",199610122,678,12
"3649",199610126,31,10
"3650",199610201,595,8
"3651",199610202,526,15
"3652",199610203,524,7
"3653",199610204,55,15
"3654",199610206,588,12
"3655",199610208,580,11
"3656",199610302,787,12
"3657",199610305,1282,12
"3658",199610308,254,8
"3659",199610401,360,14
"3660",199610403,630,12
"3661",199610407,209,12
"3662",199610410,567,11
"3663",199610507,247,9
"3664",199610510,112,12
"3665",199610512,76,13
"3666",199610702,510,8
"3667",199610703,239,8
"3668",199610706,773,12
"3669",199610710,267,9
"3670",199610711,56,15
"3671",199610718,536,10
"3672",199610722,105,11
"3673",199610724,1014,11
"3674",199610726,372,8
"3675",199610728,398,11
"3676",199610730,256,15
"3677",199610736,139,15
"3678",199610738,670,8
"3679",199610740,60,12
"3680",199610742,103,8
"3681",199610744,171,8
"3682",199610745,586,12
"3683",199610746,248,8
"3684",199610762,593,11
"3685",199610765,162,12
"3686",199610766,212,13
"3687",199610770,34,8
"3688",199610778,218,15
"3689",199610779,743,12
"3690",199610789,117,8
"3691",199610901,152,12
"3692",199611004,1270,8
"3693",199611103,703,12
"3694",199611107,10,15
"3695",199611112,79,12
"3696",199611206,286,12
"3697",199611308,287,5
"3698",199611309,92,12
"3699",199611310,155,14
"3700",199611311,50,15
"3701",199611312,228,12
"3702",199611313,98,12
"3703",199611315,492,9
"3704",199611316,245,8
"3705",199611318,464,15
"3706",199611320,524,11
"3707",199611321,251,11
"3708",199611322,264,12
"3709",199611324,226,9
"3710",199611328,538,12
"3711",199611329,122,11
"3712",199611401,122,12
"3713",199611402,524,12
"3714",199611403,55,8
"3715",199611404,355,12
"3716",199611405,610,11
"3717",199611406,580,12
"3718",199611408,231,15
"3719",199611409,177,8
"3720",199611410,487,9
"3721",199611412,108,15
"3722",199611413,73,12
"3723",199611416,538,9
"3724",199611421,1286,15
"3725",199611422,92,11
"3726",199611423,226,15
"3727",199611424,50,15
"3728",199611503,1286,8
"3729",199611505,611,8
"3730",199611601,211,15
"3731",199611603,6,8
"3732",199611604,194,12
"3733",199611610,550,8
"3734",199611611,4,12
"3735",199611701,153,8
"3736",199611702,192,11
"3737",199611703,132,8
"3738",199611704,114,11
"3739",199611705,11,11
"3740",199611706,47,12
"3741",199611707,455,8
"3742",199611708,151,11
"3743",199611712,472,8
"3744",199611717,247,8
"3745",199611718,228,3
"3746",199611719,577,8
"3747",199611720,514,8
"3748",199611726,34,11
"3749",199611801,47,8
"3750",199611802,132,12
"3751",199611803,577,11
"3752",199611810,4,11
"3753",199611811,34,8
"3754",199612001,484,15
"3755",199612003,374,12
"3756",199612006,503,15
"3757",199612102,632,12
"3758",199612202,186,12
"3759",199612205,587,9
"3760",199612401,86,15
"3761",199612403,167,8
"3762",199612404,222,10
"3763",199612405,153,8
"3764",199612406,157,12
"3765",199612407,192,8
"3766",199612409,87,8
"3767",199612410,48,8
"3768",199612411,213,9
"3769",199612413,194,12
"3770",199612414,132,15
"3771",199612415,47,11
"3772",199612416,82,8
"3773",199612420,114,12
"3774",199612426,34,13
"3775",199612427,98,8
"3776",199612428,152,7
"3777",199612429,219,15
"3778",199612704,59,12
"3779",199612710,506,8
"3780",199612712,171,12
"3781",199612717,403,12
"3782",199612719,295,8
"3783",199612723,477,3
"3784",199612727,14,8
"3785",199612728,528,8
"3786",199612730,128,15
"3787",199612736,372,12
"3788",199612740,193,9
"3789",199612742,206,12
"3790",199612743,76,15
"3791",199612744,124,11
"3792",199612745,112,12
"3793",199612746,173,15
"3794",199612749,492,7
"3795",199612763,484,12
"3796",199612766,492,8
"3797",199612773,94,6
"3798",199612801,4,15
"3799",199612804,523,13
"3800",199612807,971,8
"3801",199612901,633,11
"3802",199612902,229,8
"3803",199612905,95,8
"3804",199612906,227,12
"3805",199612910,769,10
"3806",199612912,199,9
"3807",199612913,478,9
"3808",199613005,549,12
"3809",199613011,523,9
"3810",199613013,121,3
"3811",199613019,42,11
"3812",199613020,992,11
"3813",199613021,60,8
"3814",199613022,281,12
"3815",199613024,316,12
"3816",199613027,299,8
"3817",199613038,528,15
"3818",199613039,992,12
"3819",199613101,210,9
"3820",199613102,483,12
"3821",199613103,472,15
"3822",199613106,593,11
"3823",199613109,586,12
"3824",199613110,266,8
"3825",199613115,185,8
"3826",199613119,256,8
"3827",199613201,64,12
"3828",199613202,119,11
"3829",199613203,247,9
"3830",199613204,76,12
"3831",199613205,112,12
"3832",199613206,173,15
"3833",199613208,968,11
"3834",199613209,14,8
"3835",199613301,112,10
"3836",199613302,707,8
"3837",199613303,193,8
"3838",199613310,197,15
"3839",199613312,113,15
"3840",199613316,83,8
"3841",199613317,247,12
"3842",199613321,42,12
"3843",199613322,307,10
"3844",199613323,103,12
"3845",199613402,114,11
"3846",199613403,192,8
"3847",199700203,225,11
"3848",199700208,791,8
"3849",199700215,238,10
"3850",199700219,515,8
"3851",199700220,536,12
"3852",199700303,743,12
"3853",199700304,256,14
"3854",199700307,139,10
"3855",199700308,59,12
"3856",199700309,792,8
"3857",199700313,1309,15
"3858",199700317,162,8
"3859",199700404,76,12
"3860",199700504,23,2
"3861",199700601,65,12
"3862",199700701,571,12
"3863",199700703,432,8
"3864",199700708,360,12
"3865",199700802,33,12
"3866",199700803,513,11
"3867",199700805,201,10
"3868",199700806,86,10
"3869",199700807,87,8
"3870",199700808,155,12
"3871",199700809,82,8
"3872",199700810,192,9
"3873",199700811,98,13
"3874",199700812,102,15
"3875",199700813,194,8
"3876",199700814,228,15
"3877",199700815,222,14
"3878",199700816,198,8
"3879",199700818,219,10
"3880",199700820,48,10
"3881",199700821,152,15
"3882",199700822,114,12
"3883",199701003,131,12
"3884",199701101,3,12
"3885",199701103,293,12
"3886",199701203,791,12
"3887",199701204,1308,8
"3888",199701205,117,8
"3889",199701207,197,12
"3890",199701209,527,11
"3891",199701210,971,12
"3892",199701211,95,8
"3893",199701212,1355,12
"3894",199701219,1257,8
"3895",199701221,968,10
"3896",199701222,218,11
"3897",199701227,523,15
"3898",199701228,670,7
"3899",199701236,240,12
"3900",199701243,2,12
"3901",199701301,94,13
"3902",199701302,198,2
"3903",199701303,102,8
"3904",199701308,228,15
"3905",199701501,678,15
"3906",199701701,55,8
"3907",199701801,48,8
"3908",199701901,743,12
"3909",199701903,208,15
"3910",199701905,295,15
"3911",199701906,4,11
"3912",199702101,65,7
"3913",199702302,104,8
"3914",199702303,575,12
"3915",199702305,360,12
"3916",199702504,177,10
"3917",199702505,1352,12
"3918",199702506,464,8
"3919",199702602,38,10
"3920",199702604,588,8
"3921",199702606,264,12
"3922",199702701,203,8
"3923",199702708,180,8
"3924",199702709,31,11
"3925",199702721,225,15
"3926",199702902,1354,12
"3927",199702903,1257,8
"3928",199702904,571,11
"3929",199703101,223,8
"3930",199703203,88,8
"3931",199703301,176,12
"3932",199703302,48,12
"3933",199703303,98,10
"3934",199703304,72,8
"3935",199703305,222,15
"3936",199703306,62,9
"3937",199703307,84,15
"3938",199703308,2,15
"3939",199703402,198,8
"3940",199703403,474,12
"3941",199703404,537,9
"3942",199703405,222,8
"3943",199703406,30,8
"3944",199703601,1278,8
"3945",199703704,4,5
"3946",199703801,584,8
"3947",199704101,93,11
"3948",199704103,50,11
"3949",199704104,2,8
"3950",199704105,84,12
"3951",199704106,30,12
"3952",199704108,49,9
"3953",199704109,4,8
"3954",199704110,62,8
"3955",199704114,92,11
"3956",199704201,152,7
"3957",199704202,98,14
"3958",199704204,48,12
"3959",199704205,151,12
"3960",199704209,157,12
"3961",199704210,222,8
"3962",199704211,1355,12
"3963",199704213,1303,8
"3964",199704214,86,12
"3965",199704216,93,11
"3966",199704217,92,8
"3967",199704218,50,2
"3968",199704219,49,12
"3969",199704220,2,12
"3970",199704221,87,8
"3971",199704222,62,12
"3972",199704301,743,8
"3973",199704304,295,8
"3974",199704401,86,12
"3975",199704404,92,13
"3976",199704406,176,8
"3977",199704407,222,11
"3978",199704408,2,9
"3979",199704409,98,12
"3980",199704410,474,12
"3981",199704412,62,12
"3982",199704413,50,11
"3983",199704414,93,12
"3984",199704416,84,10
"3985",199704417,155,11
"3986",199704502,211,11
"3987",199704507,1355,8
"3988",199704508,4,10
"3989",199704512,30,12
"3990",199704601,142,12
"3991",199704703,84,8
"3992",199704704,2,11
"3993",199704705,474,11
"3994",199704707,93,9
"3995",199704708,14,14
"3996",199704709,193,12
"3997",199704711,439,11
"3998",199704712,42,9
"3999",199704715,87,13
"4000",199704717,157,8
"4001",199704718,48,11
"4002",199704719,192,11
"4003",199704720,86,9
"4004",199704724,222,10
"4005",199704725,152,12
"4006",199704728,287,10
"4007",199704729,593,11
"4008",199704730,92,11
"4009",199704731,176,14
"4010",199704732,219,8
"4011",199704901,1331,15
"4012",199704904,447,12
"4013",199704905,713,12
"4014",199704908,485,12
"4015",199704909,62,11
"4016",199705101,273,12
"4017",199705102,144,12
"4018",199705105,139,12
"4019",199705201,256,12
"4020",199705202,529,12
"4021",199705203,3,8
"4022",199705301,60,8
"4023",199705308,458,9
"4024",199705503,707,8
"4025",199705504,221,12
"4026",199705505,314,12
"4027",199705510,316,15
"4028",199705701,231,12
"4029",199705702,177,12
"4030",199705704,114,15
"4031",199705706,487,12
"4032",199705801,506,8
"4033",199705901,152,8
"4034",199705902,513,8
"4035",199705903,82,12
"4036",199705904,48,12
"4037",199705907,194,13
"4038",199706001,114,12
"4039",199706002,192,12
"4040",199706101,231,11
"4041",199706102,1233,9
"4042",199706104,177,9
"4043",199706105,1312,8
"4044",199706107,487,8
"4045",199706109,167,8
"4046",199706401,90,15
"4047",199706406,105,8
"4048",199706407,354,12
"4049",199706408,276,7
"4050",199706409,507,11
"4051",199706410,225,12
"4052",199706411,94,6
"4053",199706420,198,12
"4054",199706421,281,9
"4055",199706422,88,8
"4056",199706426,1048,12
"4057",199706701,153,10
"4058",199706702,523,12
"4059",199706703,538,15
"4060",199706704,436,14
"4061",199706705,217,12
"4062",199706708,111,11
"4063",199706801,3,9
"4064",199707001,103,12
"4065",199707007,60,12
"4066",199707010,261,15
"4067",199707013,34,9
"4068",199707014,247,12
"4069",199707016,193,8
"4070",199707023,233,11
"4071",199707029,849,8
"4072",199707037,23,12
"4073",199707044,121,12
"4074",199707051,124,12
"4075",199707053,206,12
"4076",199707054,492,10
"4077",199707055,484,8
"4078",199707061,509,12
"4079",199707063,31,11
"4080",199707065,13,9
"4081",199707107,102,11
"4082",199707108,198,12
"4083",199707203,616,10
"4084",199707205,198,12
"4085",199707206,94,11
"4086",199707210,102,12
"4087",199707211,133,12
"4088",199707309,1067,15
"4089",199707316,595,11
"4090",199707317,992,11
"4091",199707318,1341,7
"4092",199707319,849,12
"4093",199707322,1355,8
"4094",199707323,121,8
"4095",199707324,1328,12
"4096",199707325,510,12
"4097",199707329,239,12
"4098",199707331,1261,8
"4099",199707333,31,8
"4100",199707335,1327,12
"4101",199707337,1125,12
"4102",199707401,193,12
"4103",199707404,112,11
"4104",199707406,238,9
"4105",199707409,83,8
"4106",199707410,197,12
"4107",199707413,42,9
"4108",199707414,14,12
"4109",199707416,179,10
"4110",199707418,60,15
"4111",199707419,274,8
"4112",199707424,510,8
"4113",199707429,523,14
"4114",199707430,267,12
"4115",199707436,707,12
"4116",199707438,239,12
"4117",199707444,113,12
"4118",199707445,58,15
"4119",199707446,56,12
"4120",199707447,117,12
"4121",199707450,27,15
"4122",199707452,1355,10
"4123",199707453,256,11
"4124",199707457,240,12
"4125",199707464,137,10
"4126",199707471,127,12
"4127",199707472,45,15
"4128",199707478,242,11
"4129",199707482,128,10
"4130",199707484,103,12
"4131",199707485,162,8
"4132",199707486,124,11
"4133",199707488,31,12
"4134",199707490,536,15
"4135",199707494,185,15
"4136",199707497,670,8
"4137",199707498,266,12
"4138",199707701,485,15
"4139",199707702,1368,8
"4140",199707703,234,12
"4141",199707706,118,8
"4142",199707801,210,10
"4143",199707805,483,8
"4144",199707812,10,15
"4145",199707901,115,11
"4146",199707903,294,8
"4147",199707916,403,2
"4148",199707919,19,12
"4149",199707924,127,8
"4150",199707926,45,12
"4151",199707928,95,10
"4152",199708001,226,10
"4153",199708004,713,11
"4154",199708006,548,15
"4155",199708007,541,8
"4156",199708009,499,8
"4157",199708010,257,11
"4158",199708015,524,12
"4159",199708016,119,15
"4160",199708017,391,11
"4161",199708019,240,8
"4162",199708021,40,9
"4163",199708022,55,12
"4164",199708027,606,9
"4165",199708032,157,12
"4166",199708033,1286,12
"4167",199708034,122,9
"4168",199708035,355,12
"4169",199708036,588,12
"4170",199708037,251,2
"4171",199708042,245,12
"4172",199708044,243,8
"4173",199708046,349,12
"4174",199708052,246,12
"4175",199708101,1308,12
"4176",199708103,274,15
"4177",199708109,27,10
"4178",199708110,60,12
"4179",199708112,550,9
"4180",199708117,1337,12
"4181",199708119,474,9
"4182",199708122,83,9
"4183",199708202,17,8
"4184",199708205,222,10
"4185",199708209,152,12
"4186",199708212,142,13
"4187",199708213,167,8
"4188",199708215,82,12
"4189",199708216,33,12
"4190",199708217,132,12
"4191",199708219,48,12
"4192",199708311,971,8
"4193",199708320,398,11
"4194",199708322,294,11
"4195",199708401,660,15
"4196",199708404,158,8
"4197",199708408,21,9
"4198",199708501,492,8
"4199",199708504,124,11
"4200",199708507,83,11
"4201",199708510,14,15
"4202",199708512,113,8
"4203",199708513,228,8
"4204",199708516,332,12
"4205",199708519,173,12
"4206",199708520,112,12
"4207",199708521,193,15
"4208",199708523,171,9
"4209",199708525,27,15
"4210",199708530,137,12
"4211",199708532,123,12
"4212",199708534,159,13
"4213",199708535,103,8
"4214",199708536,408,12
"4215",199708538,375,12
"4216",199708541,354,7
"4217",199708542,94,12
"4218",199708543,474,3
"4219",199708544,198,8
"4220",199708545,102,8
"4221",199708547,281,15
"4222",199708549,485,12
"4223",199708550,208,15
"4224",199708701,40,11
"4225",199708804,239,10
"4226",199708805,524,7
"4227",199708806,102,9
"4228",199708807,237,15
"4229",199708809,121,15
"4230",199708810,228,12
"4231",199708816,94,9
"4232",199708818,474,11
"4233",199708820,31,8
"4234",199708821,198,10
"4235",199708822,510,12
"4236",199708901,1229,12
"4237",199709001,218,10
"4238",199709003,311,9
"4239",199709201,212,12
"4240",199709208,103,15
"4241",199709210,223,12
"4242",199709212,408,12
"4243",199709220,403,12
"4244",199709302,89,10
"4245",199709305,257,8
"4246",199709309,3,12
"4247",199709401,55,11
"4248",199709404,355,12
"4249",199709405,524,12
"4250",199709406,633,11
"4251",199709412,206,8
"4252",199709414,38,12
"4253",199709418,177,14
"4254",199709419,231,12
"4255",199709420,487,12
"4256",199709423,40,6
"4257",199709424,232,12
"4258",199709428,119,12
"4259",199709438,219,11
"4260",199709501,203,9
"4261",199709502,968,10
"4262",199709509,1014,12
"4263",199709510,503,15
"4264",199709516,669,12
"4265",199709524,179,12
"4266",199709530,398,10
"4267",199709533,492,10
"4268",199709540,992,8
"4269",199709548,45,12
"4270",199709549,239,10
"4271",199709557,206,12
"4272",199800205,516,15
"4273",199800212,360,12
"4274",199800215,47,15
"4275",199800306,1110,14
"4276",199800308,523,10
"4277",199800311,1377,14
"4278",199800314,398,12
"4279",199800316,971,8
"4280",199800408,971,8
"4281",199800411,1309,12
"4282",199800413,53,11
"4283",199800414,992,11
"4284",199800415,128,10
"4285",199800501,1378,8
"4286",199800505,256,12
"4287",199800507,1380,11
"4288",199800510,459,8
"4289",199800511,139,11
"4290",199800512,529,9
"4291",199800604,138,9
"4292",199800608,31,11
"4293",199800609,510,7
"4294",199800610,274,8
"4295",199800611,1125,11
"4296",199800614,34,12
"4297",199800616,477,12
"4298",199800617,493,14
"4299",199800618,212,8
"4300",199800621,743,9
"4301",199800622,159,14
"4302",199800625,58,15
"4303",199800802,306,10
"4304",199800806,239,12
"4305",199800808,1382,12
"4306",199800811,354,8
"4307",199800813,225,15
"4308",199800816,1110,12
"4309",199800823,1048,12
"4310",199800901,129,8
"4311",199800902,209,8
"4312",199800905,144,14
"4313",199800906,1386,8
"4314",199801001,243,12
"4315",199801006,1387,9
"4316",199801007,541,12
"4317",199801010,64,12
"4318",199801011,391,10
"4319",199801012,1467,12
"4320",199801013,499,12
"4321",199801101,6,11
"4322",199801103,1337,12
"4323",199801104,298,11
"4324",199801202,1388,11
"4325",199801205,21,12
"4326",199801207,14,6
"4327",199801218,173,8
"4328",199801302,474,12
"4329",199801305,114,12
"4330",199801306,132,9
"4331",199801308,32,14
"4332",199801401,48,8
"4333",199801402,152,13
"4334",199801403,72,8
"4335",199801404,228,12
"4336",199801406,82,12
"4337",199801407,98,12
"4338",199801408,1380,8
"4339",199801409,25,12
"4340",199801411,157,12
"4341",199801412,541,10
"4342",199801417,393,12
"4343",199801501,176,8
"4344",199801503,287,12
"4345",199801504,92,11
"4346",199801505,93,15
"4347",199801509,586,12
"4348",199801516,1478,12
"4349",199801703,36,8
"4350",199801802,10,15
"4351",199801904,1016,12
"4352",199801905,10,15
"4353",199801908,130,10
"4354",199802107,1406,11
"4355",199802108,158,12
"4356",199802201,201,2
"4357",199802303,603,9
"4358",199802304,66,15
"4359",199802308,512,8
"4360",199802602,159,9
"4361",199802801,118,9
"4362",199802808,30,15
"4363",199802812,1390,8
"4364",199802904,829,15
"4365",199803109,272,9
"4366",199803110,1067,12
"4367",199803112,23,15
"4368",199803116,179,8
"4369",199803118,286,12
"4370",199803121,371,8
"4371",199803122,59,12
"4372",199803124,180,12
"4373",199803126,56,15
"4374",199803128,237,12
"4375",199803132,306,10
"4376",199803133,375,11
"4377",199803134,307,8
"4378",199803137,228,12
"4379",199803147,138,11
"4380",199803151,354,11
"4381",199803152,486,11
"4382",199803202,72,12
"4383",199803203,94,12
"4384",199803204,93,12
"4385",199803205,191,11
"4386",199803206,474,15
"4387",199803207,228,11
"4388",199803208,201,12
"4389",199803209,48,8
"4390",199803210,98,11
"4391",199803212,152,8
"4392",199803213,62,8
"4393",199803214,82,11
"4394",199803220,102,10
"4395",199803221,92,8
"4396",199803302,201,8
"4397",199803305,50,8
"4398",199803306,87,7
"4399",199803307,447,10
"4400",199803308,102,12
"4401",199803402,189,10
"4402",199803407,191,8
"4403",199803408,64,8
"4404",199803411,122,8
"4405",199803414,98,12
"4406",199803419,87,8
"4407",199803420,224,15
"4408",199803421,113,12
"4409",199803502,1465,15
"4410",199803503,490,12
"4411",199803603,1050,15
"4412",199803605,1282,8
"4413",199803609,426,12
"4414",199803611,490,12
"4415",199803701,95,12
"4416",199803703,1355,12
"4417",199803706,703,8
"4418",199803711,550,11
"4419",199803712,121,11
"4420",199803713,1392,8
"4421",199803714,1393,12
"4422",199803716,198,10
"4423",199803717,228,12
"4424",199803718,94,8
"4425",199803719,191,7
"4426",199803720,905,12
"4427",199803724,1392,12
"4428",199803738,102,8
"4429",199803739,510,12
"4430",199803801,73,9
"4431",199803803,140,12
"4432",199803806,177,9
"4433",199803807,1352,12
"4434",199803808,487,10
"4435",199803809,1433,8
"4436",199803902,13,15
"4437",199804004,227,12
"4438",199804103,523,2
"4439",199804106,1396,12
"4440",199804116,536,15
"4441",199804119,398,12
"4442",199804125,310,12
"4443",199804128,238,12
"4444",199804129,242,9
"4445",199804130,510,15
"4446",199804132,491,12
"4447",199804142,493,10
"4448",199804202,1327,12
"4449",199804204,1411,12
"4450",199804205,1396,15
"4451",199804206,1355,8
"4452",199804501,86,12
"4453",199804502,72,10
"4454",199804503,98,12
"4455",199804504,157,15
"4456",199804506,87,8
"4457",199804507,219,14
"4458",199804508,82,15
"4459",199804511,25,8
"4460",199804516,152,8
"4461",199804517,228,12
"4462",199804703,30,13
"4463",199804707,245,12
"4464",199804711,1354,12
"4465",199804715,459,11
"4466",199804717,212,11
"4467",199804719,426,8
"4468",199804727,131,12
"4469",199804728,1390,12
"4470",199804802,233,13
"4471",199804809,193,8
"4472",199805001,536,8
"4473",199805004,60,15
"4474",199805007,968,8
"4475",199805009,398,8
"4476",199805016,1308,15
"4477",199805020,197,8
"4478",199805023,486,7
"4479",199805029,208,11
"4480",199805033,743,5
"4481",199805036,354,9
"4482",199805037,509,8
"4483",199805040,508,15
"4484",199805041,593,12
"4485",199805201,59,12
"4486",199805203,233,12
"4487",199805301,3,13
"4488",199805401,4,12
"4489",199805403,121,11
"4490",199805414,1396,12
"4491",199805417,1415,11
"4492",199805419,1450,8
"4493",199805420,1337,8
"4494",199805426,1392,11
"4495",199805502,219,8
"4496",199805504,447,12
"4497",199805607,249,15
"4498",199805609,203,8
"4499",199805610,144,11
"4500",199805615,595,12
"4501",199805617,1474,9
"4502",199805618,314,15
"4503",199805901,968,9
"4504",199805903,1388,2
"4505",199805904,1444,12
"4506",199805920,501,11
"4507",199805921,433,8
"4508",199805922,476,8
"4509",199805923,551,8
"4510",199805925,273,8
"4511",199806005,352,15
"4512",199806007,164,15
"4513",199806201,514,14
"4514",199806204,1401,11
"4515",199806206,192,11
"4516",199806207,3,12
"4517",199806211,102,12
"4518",199806212,136,11
"4519",199806213,152,10
"4520",199806305,25,3
"4521",199806306,225,15
"4522",199806401,34,9
"4523",199806406,1327,11
"4524",199806407,523,5
"4525",199806408,266,8
"4526",199806413,1378,15
"4527",199806414,286,11
"4528",199806415,1048,12
"4529",199806417,179,15
"4530",199806420,485,12
"4531",199806422,354,15
"4532",199806423,23,8
"4533",199806426,121,15
"4534",199806429,354,11
"4535",199806430,510,12
"4536",199806501,82,15
"4537",199806502,86,8
"4538",199806504,535,9
"4539",199806505,132,9
"4540",199806507,219,8
"4541",199806509,114,12
"4542",199806510,152,8
"4543",199806511,48,12
"4544",199806513,194,12
"4545",199806515,735,8
"4546",199806519,136,12
"4547",199806520,47,12
"4548",199806521,33,12
"4549",199806523,749,12
"4550",199806603,92,10
"4551",199806604,474,10
"4552",199806606,217,11
"4553",199806607,538,8
"4554",199806608,287,12
"4555",199806609,73,7
"4556",199806610,50,15
"4557",199806612,102,11
"4558",199806613,176,8
"4559",199806615,227,12
"4560",199806619,226,12
"4561",199806622,136,15
"4562",199806623,152,11
"4563",199806624,224,9
"4564",199806801,84,11
"4565",199806904,219,15
"4566",199806906,86,12
"4567",199806907,222,12
"4568",199806908,98,12
"4569",199806909,114,8
"4570",199806910,142,8
"4571",199806911,194,15
"4572",199806913,513,11
"4573",199806914,611,10
"4574",199806915,152,12
"4575",199806916,33,12
"4576",199806917,167,11
"4577",199806918,25,8
"4578",199807003,204,10
"4579",199807013,1282,10
"4580",199807201,132,11
"4581",199807202,194,8
"4582",199807203,82,12
"4583",199807206,33,15
"4584",199807207,222,9
"4585",199807208,167,15
"4586",199807210,152,12
"4587",199807305,112,15
"4588",199807306,247,12
"4589",199807316,173,8
"4590",199807320,14,8
"4591",199807401,47,8
"4592",199807402,114,6
"4593",199807403,152,12
"4594",199807405,194,8
"4595",199807406,87,15
"4596",199807407,82,8
"4597",199807408,17,15
"4598",199807411,157,12
"4599",199807413,142,15
"4600",199807414,72,9
"4601",199807415,228,11
"4602",199807418,535,12
"4603",199807419,33,8
"4604",199807503,1424,12
"4605",199807505,121,12
"4606",199807601,438,12
"4607",199807603,1405,15
"4608",199807901,1286,12
"4609",199808001,1406,12
"4610",199808102,771,11
"4611",199808201,1377,15
"4612",199808204,115,14
"4613",199808206,384,8
"4614",199808216,98,15
"4615",199808218,1015,8
"4616",199808223,209,8
"4617",199808304,574,12
"4618",199808306,1390,2
"4619",199808316,896,13
"4620",199808320,631,11
"4621",199808402,218,2
"4622",199808403,121,11
"4623",199808413,791,15
"4624",199808414,670,12
"4625",199808416,316,9
"4626",199808418,669,9
"4627",199808603,476,12
"4628",199808702,109,15
"4629",199808705,1467,15
"4630",199808801,571,8
"4631",199808802,235,12
"4632",199808804,1355,8
"4633",199808904,1308,11
"4634",199808908,25,8
"4635",199809001,47,12
"4636",199809002,186,15
"4637",199809003,151,9
"4638",199809004,132,12
"4639",199809007,167,15
"4640",199809103,112,8
"4641",199809104,193,15
"4642",199809105,14,15
"4643",199809106,311,12
"4644",199809201,771,12
"4645",199809202,90,8
"4646",199809301,1419,12
"4647",199809303,669,12
"4648",199809304,311,12
"4649",199809305,1308,8
"4650",199809501,535,15
"4651",199809502,1410,11
"4652",199809503,905,9
"4653",199809504,210,12
"4654",199809506,1229,11
"4655",199809507,86,11
"4656",199900101,575,12
"4657",199900102,246,9
"4658",199900201,113,8
"4659",199900202,14,12
"4660",199900203,58,9
"4661",199900403,59,12
"4662",199900406,105,15
"4663",199900501,91,11
"4664",199900502,140,12
"4665",199900603,210,13
"4666",199900801,476,8
"4667",199900802,551,12
"4668",199900803,501,12
"4669",199900805,273,12
"4670",199900808,595,12
"4671",199900810,87,12
"4672",199900811,82,11
"4673",199900812,98,12
"4674",199900813,48,11
"4675",199900814,121,12
"4676",199900815,152,11
"4677",199900901,167,8
"4678",199900903,48,15
"4679",199900904,219,15
"4680",199900905,98,12
"4681",199900906,25,9
"4682",199900907,72,9
"4683",199901001,393,2
"4684",199901003,574,12
"4685",199901101,1496,12
"4686",199901103,158,12
"4687",199901104,384,11
"4688",199901302,144,15
"4689",199901501,256,9
"4690",199901502,1500,8
"4691",199901503,1328,5
"4692",199901504,988,14
"4693",199901507,95,12
"4694",199901509,105,8
"4695",199901511,1583,15
"4696",199901801,55,15
"4697",199901803,478,8
"4698",199901901,341,15
"4699",199901902,193,10
"4700",199901904,256,8
"4701",199901905,286,11
"4702",199902106,220,9
"4703",199902107,352,12
"4704",199902204,1507,8
"4705",199902206,1583,12
"4706",199902402,1508,11
"4707",199902501,122,10
"4708",199902502,1057,10
"4709",199902503,55,8
"4710",199902504,40,12
"4711",199902702,21,15
"4712",199902704,222,12
"4713",199902706,219,15
"4714",199902708,53,7
"4715",199902709,121,11
"4716",199902804,210,12
"4717",199902901,129,11
"4718",199902902,1496,11
"4719",199902903,221,7
"4720",199903001,109,2
"4721",199903102,172,8
"4722",199903104,1508,8
"4723",199903202,167,12
"4724",199903203,87,8
"4725",199903204,137,11
"4726",199903401,1586,8
"4727",199903406,164,12
"4728",199903407,1341,11
"4729",199903409,1378,15
"4730",199903503,1229,15
